"id","name","party","state","vote.100000001","vote.100000002","vote.100000003","vote.100000004","vote.100000005","vote.100000007","vote.100000008","vote.100000009","vote.100000010","vote.100000011","vote.100000012","vote.100000013","vote.100000014","vote.100000015","vote.100000016","vote.100000017","vote.100000018","vote.100000019","vote.100000020","vote.100000021","vote.100000022","vote.100000023","vote.100000024","vote.100000025","vote.100000026","vote.100000027","vote.100000028","vote.100000029","vote.100000030","vote.100000031","vote.100000032","vote.100000033","vote.100000034","vote.100000035","vote.100000037","vote.100000038","vote.100000039","vote.100000040","vote.100000041","vote.100000043","vote.100000045","vote.100000046","vote.100000047","vote.100000048","vote.100000049","vote.100000050","vote.100000051","vote.100000052","vote.100000053","vote.100000054","vote.100000055","vote.100000056","vote.100000057","vote.100000058","vote.100000059","vote.100000060","vote.100000061","vote.100000062","vote.100000063","vote.100000064","vote.100000065","vote.100000066","vote.100000067","vote.100000068","vote.100000069","vote.100000070","vote.100000071","vote.100000072","vote.100000073","vote.100000074","vote.100000075","vote.100000076","vote.100000077","vote.100000078","vote.100000079","vote.100000080","vote.100000081","vote.100000082","vote.100000083","vote.100000084","vote.100000085","vote.100000086","vote.100000087","vote.100000088","vote.100000089","vote.100000090","vote.100000091","vote.100000092","vote.100000093","vote.100000094","vote.100000095","vote.100000096","vote.100000097","vote.100000098","vote.100000099","vote.100000100","vote.100000101","vote.100000102","vote.100000103","vote.100000104","vote.100000105","vote.100000106","vote.100000107","vote.100000108","vote.100000109","vote.100000110","vote.100000111","vote.100000112","vote.100000113","vote.100000114","vote.100000115","vote.100000116","vote.100000117","vote.100000118","vote.100000119","vote.100000120","vote.100000121","vote.100000122","vote.100000123","vote.100000124","vote.100000125","vote.100000127","vote.100000128","vote.100000129","vote.100000130","vote.100000131","vote.100000133","vote.100000134","vote.100000135","vote.100000709","vote.100000710","vote.100000711","vote.100000712","vote.100000713","vote.100000714","vote.100000715","vote.100000716","vote.100000717"
130,"EVALDO GONCALVES","PFL","PB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3
176,"EVERALDO DE OLIVEIRA","PFL","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA
48,"EXPEDITO JUNIOR","PL","RO",1,1,1,2,1,2,NA,NA,1,2,1,2,2,1,NA,2,1,2,1,1,2,2,1,1,1,NA,NA,NA,2,2,NA,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,NA,2,1,1,1,1,1,1,NA,NA,NA,1,2,1,2,3,NA,1,2,1,1,1,NA,2,1,NA,NA,2,1,NA,2,2,2,1,1,NA,1,NA,1,2,1,NA,NA,1,NA,NA,NA,NA,1,1,2,1,1,NA,1,1,NA,2,2,2,NA,2,2,1,1,1,1,1,1,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,"EXPEDITO RAFAEL","PMN","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
495,"EZIDIO PINHEIRO","PSDB","RS",1,NA,1,NA,1,2,1,1,1,1,1,NA,2,1,1,2,1,2,1,1,NA,NA,1,NA,NA,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,NA,1,1,1,NA,1,2,1,NA,2,1,1,1,1,1,2,1,1,1,NA,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"EZIO FERREIRA","PFL","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1
11,"FATIMA PELAES","PFL","AP",NA,NA,1,NA,NA,2,1,1,1,2,1,1,2,1,NA,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,NA,1,2,NA,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,NA,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
11,"FATIMA PELAES","PSDB","AP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"FAUSTO MARTELLO","PPB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,1,NA,NA,1,2,NA,NA,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"FAUSTO MARTELLO","PPR","SP",1,1,1,1,1,2,1,NA,1,2,1,2,2,NA,NA,2,1,2,1,1,NA,NA,1,1,1,2,2,2,NA,NA,2,1,2,2,1,1,2,NA,NA,NA,1,NA,NA,2,1,1,1,2,2,2,2,1,1,2,1,NA,1,1,2,NA,NA,NA,NA,1,2,1,1,1,1,NA,2,1,1,1,1,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"FAUSTO ROCHA","PL","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,1
113,"FELIPE MENDES","PPB","PI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,1,NA,NA,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,NA,1,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,"FELIPE MENDES","PPR","PI",1,1,1,1,1,2,1,NA,1,2,1,1,2,1,1,2,1,2,1,1,2,NA,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,NA,1,1,1,2,1,1,1,2,2,2,2,1,1,2,NA,1,1,1,1,1,1,1,NA,2,NA,1,1,NA,1,1,2,1,1,1,1,NA,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"FELIX MENDONCA","PTB","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,3
191,"FELIX MENDONCA","PTB","BA",1,1,1,1,1,2,1,NA,1,2,1,1,1,1,NA,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,NA,1,1,1,1,3,NA,NA,1,1,1,1,1,1,NA,2,2,1,1,1,1,NA,2,2,1,1,1,1,1,2,2,1,2,1,1,2,NA,1,1,1,NA,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,"FERNANDO CARRION","PPR","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1
233,"FERNANDO DINIZ","PMDB","MG",1,2,1,1,1,2,1,NA,1,2,1,1,2,1,1,2,1,2,1,1,2,NA,1,1,2,2,2,2,2,2,2,1,NA,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,NA,NA,2,NA,NA,NA,2,2,2,1,NA,NA,1,NA,2,NA,1,NA,1,NA,1,NA,NA,2,1,1,3,NA,NA,1,2,1,1,NA,NA,1,NA,2,NA,2,2,NA,NA,NA,1,1,2,2,1,NA,1,1,1,NA,2,NA,NA,1,1,3,NA,NA,1,1,NA,1,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,"FERNANDO FERRO","PT","PE",1,1,1,1,NA,NA,1,NA,2,1,2,2,1,1,2,1,2,1,2,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,NA,2,2,2,NA,3,1,2,2,NA,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,NA,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"FERNANDO GABEIRA","PV","RJ",1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,NA,2,3,1,NA,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,NA,1,2,NA,2,2,1,2,2,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,NA,2,1,2,1,1,2,NA,NA,1,3,1,2,2,2,2,2,NA,NA,1,1,1,2,3,2,2,2,2,NA,NA,2,1,2,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"FERNANDO GOMES","PMDB","BA",NA,2,1,1,1,2,1,1,1,3,1,NA,NA,1,1,1,1,2,NA,1,2,2,1,1,2,2,2,2,2,2,2,1,NA,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,NA,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,2,3,2,1,NA,1,1,2,1,NA,1,1,2,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"FERNANDO GOMES","PTB","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"FERNANDO GONCALVES","PTB","RJ",1,NA,1,1,1,NA,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,NA,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,NA,1,2,1,NA,NA,2,2,2,1,1,1,1,2,2,2,NA,2,1,1,2,1,2,NA,2,1,NA,NA,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,3,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"FERNANDO LOPES","PDT","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,2,2,2,NA,NA
298,"FERNANDO LOPES","PDT","RJ",1,1,2,1,1,1,2,2,2,1,NA,2,1,1,2,1,2,1,2,2,1,1,2,2,1,NA,1,NA,1,1,1,2,1,1,2,2,1,2,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,NA,1,1,2,2,2,NA,NA,1,NA,2,2,2,1,2,1,1,2,1,1,1,NA,NA,NA,2,1,2,2,NA,NA,1,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,1,1,2,1,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"FERNANDO LYRA","PSB","PE",NA,1,1,1,2,1,2,2,2,1,NA,NA,NA,1,1,NA,2,1,2,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA,2,NA,NA,2,2,1,NA,NA,NA,2,2,2,NA,2,NA,2,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,2,2,NA,1,2,2,1,NA,1,NA,1,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,1,2,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,2,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"FERNANDO LYRA","PSB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,2,2,2
168,"FERNANDO TORRES","PSDB","AL",1,1,1,1,1,NA,NA,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,NA,2,2,2,2,NA,1,2,2,1,1,1,1,NA,2,1,1,1,2,1,1,1,1,NA,NA,2,1,1,2,1,1,NA,NA,NA,2,2,1,NA,1,NA,NA,1,1,1,2,1,1,1,1,1,NA,1,2,NA,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,NA,2,2,1,NA,NA,1,1,2,1,NA,NA,1,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"FERNANDO ZUPPO","PDT","SP",1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,NA,2,2,1,1,1,1,NA,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,NA,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,NA,1,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"FEU ROSA","PSDB","ES",1,NA,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,NA,1,1,2,2,2,2,2,2,2,NA,1,2,1,1,2,1,2,2,1,1,1,NA,1,1,1,2,2,2,2,1,1,2,NA,1,1,1,NA,2,1,1,2,2,1,NA,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,1,1,1,NA,2,1,1,2,2,2,1,NA,NA,1,1,2,NA,1,NA,1,1,1,NA,2,2,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"FIRMO DE CASTRO","PSDB","CE",1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,NA,NA,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,NA,2,2,1,NA,NA,1,1,1,1,1,1,2,1,1,1,1,2,2,2,NA,2,1,NA,NA,NA,2,1,2,NA,NA,NA,1,2,1,1,2,2,NA,1,NA,NA,1,1,2,1,1,NA,1,1,1,NA,2,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"FIRMO DE CASTRO","PSDB","CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,2
439,"FLAVIO ARNS","PSDB","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2
447,"FLAVIO ARNS","PSDB","PR",1,1,1,1,1,1,1,1,1,1,NA,NA,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,NA,NA,NA,NA,2,1,NA,NA,1,1,1,1,1,1,2,1,2,1,1,2,1,NA,NA,NA,NA,1,1,2,2,2,1,NA,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,NA,2,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"FLAVIO DERZI","PP","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
