"id","name","party","state","vote.100000190","vote.100000191","vote.100000198","vote.100000199","vote.100000200","vote.100000201","vote.100000202","vote.100000203","vote.100000204","vote.100000205","vote.100000206","vote.100000207","vote.100000208","vote.100000209","vote.100000210","vote.100000211","vote.100000212","vote.100000213","vote.100000214","vote.100000215","vote.100000216","vote.100000217","vote.100000218","vote.100000219","vote.100000220","vote.100000221","vote.100000222","vote.100000223","vote.100000224","vote.100000225","vote.100000226","vote.100000227","vote.100000228","vote.100000229","vote.100000230","vote.100000231","vote.100000232","vote.100000233","vote.100000234","vote.100000235","vote.100000236","vote.100000237","vote.100000238","vote.100000239","vote.100000240","vote.100000241","vote.100000242","vote.100000243","vote.100000244","vote.100000245","vote.100000246","vote.100000247","vote.100000248","vote.100000249","vote.100000250","vote.100000251","vote.100000252","vote.100000253","vote.100000254","vote.100000255","vote.100000256","vote.100000257","vote.100000258","vote.100000259","vote.100000260","vote.100000261","vote.100000262","vote.100000263","vote.100000264","vote.100000265","vote.100000266","vote.100000267","vote.100000268","vote.100000269","vote.100000270","vote.100000271","vote.100000272","vote.100000707","vote.100000753","vote.100000754","vote.100000755","vote.100000756","vote.100000757","vote.100000758","vote.100000759","vote.100000760","vote.100000761","vote.141","vote.161","vote.181","vote.184","vote.203","vote.205","vote.225","vote.285","vote.385","vote.405","vote.425","vote.446","vote.465","vote.546","vote.586"
202,"JOSE CARLOS ALELUIA","PFL","BA",2,2,2,NA,2,2,2,2,2,1,2,2,2,NA,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,NA,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,2,NA,1,3,NA,1,2,NA,1,2,NA,1,1,2,2,NA,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,4,2,1,1,2,1,1,2,1,4,4
306,"JOSE CARLOS COUTINHO","PFL","RJ",2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,4,1,4,1,4,4,1,1,4
475,"JOSE CARLOS VIEIRA","PFL","SC",2,3,NA,2,2,2,2,2,2,1,2,2,2,NA,2,2,1,2,2,NA,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,2,1,1,1,1,1,NA,2,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,NA,2,1,2,1,4,4,2,4,1,2,1,1,2,1,1,4
147,"JOSE CHAVES","PMDB","PE",NA,NA,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,NA,NA,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,1,1,1,NA,2,NA,1,NA,2,2,1,2,NA,NA,2,2,2,2,1,2,1,1,4,4,4,4,2,4,4,4,4,4,4
365,"JOSE COIMBRA","PTB","SP",2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,NA,2,2,1,2,1,1,NA,NA,1,2,2,2,2,3,NA,2,NA,1,2,NA,NA,NA,1,NA,NA,1,2,1,1,2,NA,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,5
625,"JOSE COSTA","PMDB","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,1,NA,NA,1,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,"JOSE COSTA","PSD","AL",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,1,NA,2,NA,1,1,1,2,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
366,"JOSE DE ABREU","PSDB","SP",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,NA,NA,1,1,NA,2,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,NA,2,1,1,3,2,2,1,2,2,2,1,2,2,2,3,3,3,1,1,2,1,1,2,4,1,4,4,4,4
308,"JOSE EGYDIO","PFL","RJ",2,2,NA,NA,2,2,2,2,2,1,1,2,2,2,NA,2,1,2,NA,NA,1,2,2,1,2,1,2,2,1,2,2,3,2,NA,1,1,2,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,NA,2,1,1,1,2,2,NA,1,2,NA,2,1,2,1,2,1,2,NA,NA,1,2,1,4,4,4,4,4,4,1,1,2,4,4,4
367,"JOSE GENOINO","PT","SP",2,1,1,1,1,1,1,1,1,2,1,1,3,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,NA,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
452,"JOSE JANENE","PPB","PR",2,NA,1,NA,2,2,2,2,NA,1,1,2,2,NA,NA,2,1,NA,2,NA,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,NA,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,NA,NA,NA,NA,4,4,4,4,4,4,4,1,2,1,1,4,4,4,4
148,"JOSE JORGE","PFL","PE",2,2,2,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,2,2,1,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,1,2,NA,1,2,1,1,1,NA,NA,1,1,1,NA,2,3,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,1,2,2,NA,1,2,2,NA,1,2,1,4,4,4,4,1,2,1,1,2,4,1,4
96,"JOSE LINHARES","PPB","CE",2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,NA,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,4,1,2,1,1,2,1,1,4
574,"JOSE LOURENCO","PFL","BA",NA,NA,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,NA,2,2,1,1,NA,2,2,2,1,2,2,2,1,2,2,NA,1,2,2,2,1,2,1,1,1,2,1,4,2,4,4,4,4,1,4
136,"JOSE LUIZ CLEROT","PMDB","PB",2,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,2,NA,1,1,1,1,1,1,1,1,2,1,2,NA,NA,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,1,1,NA,1,NA,1,1,2,2,1,2,NA,2,1,1,2,NA,NA,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,4,2,1,1,2,4,1,2,1,1,5
368,"JOSE MACHADO","PT","SP",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,NA,2,1,2,2,2,1,2,NA,NA,2,1,2,2,1,2,2,2,2,2,NA,2,2,NA,NA,1,2,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,4,4,4,1,2,1,2,1,1,1,1,1,2,2,4
309,"JOSE MAURICIO","PDT","RJ",1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,2,NA,NA,1,2,NA,1,NA,1,NA,1,1,2,2,NA,2,1,NA,2,2,2,2,NA,NA,2,1,NA,2,1,NA,2,2,NA,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,2,1,1,1,NA,1,NA,1,2,2,NA,NA,2,NA,1,1,2,2,2,4,4,1,4,1,4,4,1,1,2,4,4
41,"JOSE MELO","PFL","AM",2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,NA,2,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,1,2,NA,NA,NA,NA,1,1,2,2,1,1,1,2,2,2,2,2,NA,2,1,2,2,2,1,2,2,NA,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
41,"JOSE MELO","PPB","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"JOSE MENDONCA BEZERRA","PFL","PE",NA,NA,2,2,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,NA,NA,NA,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,NA,1,2,2,1,1,1,2,2,2,NA,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,4,1,2,1,4,4,4,4,4,4,4,4
150,"JOSE MUCIO MONTEIRO","PFL","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,NA,NA,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,4,1,2,1,4,4,1,4,4
97,"JOSE PIMENTEL","PT","CE",2,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,NA,2,NA,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
369,"JOSE PINOTTI","PSB","SP",2,1,NA,NA,1,1,1,1,1,2,1,1,1,1,NA,1,NA,1,1,1,2,1,1,1,1,2,1,NA,2,2,1,2,1,NA,2,2,2,2,NA,NA,2,1,2,2,1,2,2,2,2,2,NA,2,2,NA,1,1,2,NA,NA,NA,NA,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,4,4,4,4,4,1,1,1,1,1,2,4,4,2,4
27,"JOSE PRIANTE","PMDB","PA",NA,NA,2,NA,NA,2,2,2,2,1,1,2,NA,NA,2,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,1,NA,1,1,2,2,1,1,2,2,1,NA,1,2,NA,1,1,1,2,2,1,2,NA,NA,1,2,NA,NA,1,2,1,1,1,4,1,1,4,4,1,2,1,4,4
243,"JOSE REZENDE","PPB","MG",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,2,2,1,3,2,2,1,1,1,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,4,4,4,2,1,1,4,4,1,4
203,"JOSE ROCHA","PFL","BA",NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
244,"JOSE SANTANA DE VASCONCELLOS","PFL","MG",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,NA,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,4,4,4,4,4,1,4
178,"JOSE TELES","PPB","SE",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,2,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,2,2,1,4,1,2,1,1,4,4,4,4,4,4,4
169,"JOSE THOMAZ NONO","PSDB","AL",3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,NA,3,3,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,NA,1,2,3,2,1,2,2,3,NA,2,3,3,3,3,3,3,1,2,1,1,1,2,1,4,2,1,1,2,1,1,4
419,"JOVAIR ARANTES","PSDB","GO",2,2,2,2,NA,2,1,2,2,1,1,2,2,2,NA,2,1,2,2,2,NA,2,2,2,2,NA,1,2,1,NA,2,1,2,3,1,1,1,1,NA,1,1,2,1,1,2,1,1,1,NA,NA,2,1,1,NA,2,NA,1,NA,NA,1,NA,NA,1,NA,2,1,1,2,2,1,NA,1,NA,1,1,NA,2,2,NA,1,2,2,2,1,2,2,NA,1,2,1,1,1,2,1,4,2,1,1,4,4,1,4
116,"JULIO CESAR","PFL","PI",2,2,2,NA,2,2,2,NA,2,1,2,2,NA,NA,2,2,1,2,2,NA,1,NA,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,NA,NA,2,1,1,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,1,2,1,4,1,4,4,4,4,4,1,2,4,4,4
518,"JULIO REDECKER","PPB","RS",NA,NA,2,NA,2,NA,NA,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,1,1,1,2,1,2,1,2,NA,2,1,2,2,2,1,NA,2,2,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4
370,"JURANDYR PAIXAO","PPB","SP",2,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,NA,2,1,2,2,2,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
371,"KOYU IHA","PSDB","SP",2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,2,1,1,2,2,1,1,2,2,1,NA,NA,2,1,1,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
245,"LAEL VARELLA","PFL","MG",2,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,NA,2,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,4,1,4
125,"LAIRE ROSADO","PMDB","RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,1,NA,NA,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,4,4,4,1,1,4,1,4,4
583,"LAMARTINE POSELLA","PPB","SP",2,2,1,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,NA,NA,1,1,2,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,1,NA,1,1,NA,2,NA,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,4,4,1,2,1,4,4
310,"LAPROVITA VIEIRA","PPB","RJ",2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,NA,1,1,1,2,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,2,NA,2,NA,1,1,NA,NA,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,1,1,2,2,2,1,2,1,4,4,4,4,1,4,4,4,4,4,4,4
311,"LAURA CARNEIRO","PFL","RJ",2,2,2,2,2,1,2,1,2,1,3,2,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,2,1,1,2,1,1,2,NA,1,1,2,1,1,1,1,2,NA,NA,2,1,1,1,1,NA,NA,1,1,NA,2,1,1,NA,NA,1,2,1,1,2,2,NA,NA,2,2,1,NA,2,2,1,NA,1,2,2,2,1,2,NA,NA,1,1,1,2,4,4,4,1,1,2,4,1,4,1,1,2,1,1,4
98,"LEONIDAS CRISTINO","PPS","CE",2,1,2,NA,NA,NA,1,1,1,1,1,1,2,2,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,NA,2,1,2,2,1,2,2,2,NA,NA,NA,2,2,NA,NA,1,1,NA,NA,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,4,2,2,1
246,"LEOPOLDO BESSONE","PTB","MG",1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,NA,2,1,2,2,1,2,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,1,1,2,2,1,NA,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,2,1,1,1,4,1,5,2,1,1,1,1,1,4
204,"LEUR LOMANTO","PFL","BA",NA,2,NA,NA,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,1,2,2,NA,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,NA,NA,2,1,2,2,2,1,2,NA,NA,1,2,1,1,1,2,1,4,2,1,1,2,4,1,4
420,"LIDIA QUINAN","PMDB","GO",2,2,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,2,2,1,2,2,2,NA,NA,NA,NA,1,2,1,1,1,2,1,1,4,4,1,2,1,4,4
312,"LIMA NETTO","PFL","RJ",2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,NA,NA,NA,1,2,1,1,2,NA,1,1,1,1,1,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,1,1,NA,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,1,2,1,2,1,1,4,4,1,1,4,4,4,4,4,1,4
313,"LINDBERG FARIAS","PSTU","RJ",2,1,1,1,1,1,1,3,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,3,2,NA,NA,NA,1,2,2,1,2,2,2,2,NA,NA,2,2,2,NA,1,2,1,2,1,NA,2,1,NA,2,NA,NA,1,1,2,2,2,1,1,3,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,4,2,1,1,1,1,1,2,2,1
313,"LINDBERG FARIAS","PTB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"LUCIANO CASTRO","PSDB","RR",2,NA,2,NA,2,2,2,2,2,NA,1,2,2,2,2,2,1,2,2,NA,1,2,1,2,2,1,NA,2,1,2,2,1,2,NA,1,1,1,1,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,1,1,2,2,1,1,NA,2,NA,1,NA,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,4,1,2,1,1,2,4,1,4
453,"LUCIANO PIZZATTO","PFL","PR",NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,1,2,2,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,4,1,5
372,"LUCIANO ZICA","PT","SP",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,NA,1,1,1,NA,1,1,2,2,1,2,1,NA,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,NA,2,NA,2,2,NA,NA,1,2,NA,NA,NA,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
5,"LUIS BARBOSA","PPB","RR",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,NA,2,NA,1,2,NA,2,1,2,NA,NA,1,2,2,2,1,2,1,4,4,2,1,1,4,4,1,2,1,1,5
205,"LUIS EDUARDO","PFL","BA",NA,NA,2,NA,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
