"id","name","party","state","vote.100000186","vote.100000187","vote.100000188","vote.100000189","vote.100000275","vote.100000276","vote.100000277","vote.100000278","vote.100000279","vote.100000280","vote.100000281","vote.100000282","vote.100000283","vote.100000284","vote.100000285","vote.100000286","vote.100000287","vote.100000288","vote.100000322","vote.100000323","vote.100000324","vote.100000325","vote.100000326","vote.100000327","vote.100000328","vote.100000329","vote.100000330","vote.100000331","vote.100000332","vote.100000333","vote.100000334","vote.100000335","vote.100000336","vote.100000337","vote.100000338","vote.100000339","vote.100000340","vote.100000341","vote.100000342","vote.100000343","vote.100000344","vote.100000345","vote.100000346","vote.100000347","vote.100000348","vote.100000349","vote.100000350","vote.100000351","vote.100000352","vote.100000353","vote.100000354","vote.100000355","vote.100000356","vote.100000357","vote.100000358","vote.100000359","vote.100000360","vote.100000361","vote.100000362","vote.100000363","vote.100000364","vote.100000365","vote.100000366","vote.100000367","vote.100000368","vote.100000369","vote.100000370","vote.100000371","vote.100000372","vote.100000373","vote.100000374","vote.100000375","vote.100000376","vote.100000377","vote.100000378","vote.100000379","vote.100000380","vote.100000381","vote.100000382","vote.100000383","vote.100000384","vote.100000385","vote.100000386","vote.100000387","vote.100000388","vote.100000389","vote.100000390","vote.100000391","vote.100000396","vote.100000397","vote.100000398","vote.100000399","vote.100000400","vote.100000401","vote.100000402","vote.100000403","vote.100000404","vote.100000405","vote.100000406","vote.100000407","vote.100000408","vote.100000409","vote.100000410","vote.100000411","vote.100000412","vote.100000413","vote.100000414","vote.100000415","vote.100000416","vote.100000417","vote.100000418","vote.100000419","vote.100000420","vote.100000421","vote.100000422","vote.100000423","vote.100000424","vote.100000425","vote.100000426","vote.100000427","vote.100000428","vote.100000429","vote.100000430","vote.100000431","vote.100000750","vote.100000751","vote.100000752","vote.100000765","vote.100000766"
298,"FERNANDO LOPES","PDT","RJ",2,2,2,1,1,2,NA,2,1,2,1,1,2,2,1,NA,NA,1,1,2,2,1,1,1,2,2,2,2,NA,NA,2,1,1,1,NA,NA,2,NA,NA,NA,NA,2,2,2,NA,NA,2,2,2,2,2,NA,1,1,1,1,1,1,2,NA,NA,NA,2,2,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,2,2,2,2,2,1,1,1,NA,NA,NA,1,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,1,2,NA,2,1,2,2,2,2,2,1,1,2,2,NA,1,1,2,1,NA,2,1,2,2,NA,NA,2,2,NA,NA
142,"FERNANDO LYRA","PSB","PE",NA,2,1,1,1,2,NA,2,1,NA,NA,NA,NA,2,1,1,NA,2,NA,2,2,NA,1,1,2,2,NA,NA,NA,NA,2,1,NA,1,1,NA,2,NA,1,NA,NA,NA,2,2,NA,NA,2,2,NA,2,2,2,1,NA,NA,NA,1,1,2,1,1,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,2,1,2,2,NA,1,2,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,NA,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,NA,2,NA,NA
446,"FERNANDO RIBAS CARLI","PDT","PR",NA,NA,NA,NA,NA,2,2,2,1,2,1,NA,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,2,1,1,1,1,2,2,1,1,1,1,NA,2,2,1,1,2,2,2,2,2,2,1,1,1,1,NA,NA,2,1,1,1,2,NA,NA,2,2,2,2,NA,NA,2,1,2,NA,2,1,NA,NA,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,2,2,2,NA,1,2,1,2,2,NA,2,NA,2,NA,NA,NA,NA,NA
168,"FERNANDO TORRES","PSDB","AL",1,1,NA,1,1,1,NA,1,2,2,NA,NA,2,1,2,NA,NA,NA,NA,1,1,2,2,2,1,1,1,NA,1,NA,2,NA,1,1,2,1,1,2,2,1,NA,1,2,1,1,2,1,1,NA,1,1,NA,2,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,2,1,1,1,1,1,1,2,1,NA,NA,2,1,2,1,1,1,1,1,1,NA,2,NA,2,1,NA,2,2,1,2,1,NA,1,1,1,NA,NA,NA,NA,NA,NA
354,"FERNANDO ZUPPO","PDT","SP",1,2,1,2,1,2,NA,2,2,3,1,1,1,2,2,NA,NA,1,1,2,2,1,1,1,2,NA,1,2,1,NA,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,2,2,1,1,2,2,2,NA,1,2,1,2,2,1,2,2,2,1,2,2,NA,NA
496,"FETTER JUNIOR","PPB","RS",1,2,1,2,1,1,1,2,2,2,1,NA,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,3,3,1,1,NA,1,1,1,2,1,1,1,NA,2,1,2,1,1,1,2,1,2,3,2,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,3,1,2,2,NA,1,1,1,1,3,2,NA,NA,1,1,2,2,NA,NA
274,"FEU ROSA","PSDB","ES",1,2,1,1,NA,NA,NA,1,1,2,2,2,NA,NA,1,1,1,NA,1,1,2,2,2,2,2,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,1,NA,2,2,2,2,1,1,2,1,2,1,NA,1,1,2,2,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
92,"FIRMO DE CASTRO","PSDB","CE",1,2,NA,1,1,1,2,1,1,2,2,2,2,1,1,1,1,NA,NA,1,1,2,NA,2,1,2,1,1,1,1,NA,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,NA,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,NA,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,2,1,1,1,1,NA,NA,NA,NA,2,1,2,NA,NA
447,"FLAVIO ARNS","PSDB","PR",1,2,1,1,1,1,NA,1,1,2,2,2,2,1,1,NA,NA,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,NA,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,NA,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,1,2,1,1,2,2,1,1,1,1,2,2,NA,NA
434,"FLAVIO DERZI","PPB","MS",1,1,1,2,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,NA,2,2,1,1,1,1,NA,NA,NA,1,NA,1,2,1,1,NA,2,1,NA,1,1,1,NA,2,NA,NA,NA,1,1,1,2,1,NA,NA,1,2,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,1,2,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA
299,"FRANCISCO DORNELLES","PPB","RJ",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,"FRANCISCO HORTA","PL","MG",1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,1,NA,2,1,1,NA,1,1,2,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,2,1,1,1,NA,1,1,1,1,NA,1,NA,NA,NA
3,"FRANCISCO RODRIGUES","PPB","RR",1,2,1,2,1,1,NA,1,1,2,2,3,1,1,1,1,1,NA,NA,NA,1,2,NA,2,1,NA,1,1,1,1,2,NA,1,1,2,NA,1,2,2,1,2,NA,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,2,2,2,2,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,1,1,1,NA,NA
300,"FRANCISCO SILVA","PPB","RJ",1,2,1,2,1,2,1,1,2,NA,2,2,NA,2,2,2,2,1,1,1,1,2,NA,2,1,1,1,1,1,1,3,NA,NA,1,2,1,1,2,2,1,2,NA,1,1,2,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,1,2,2,2,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,2,NA,2,2,NA,1,1,2,2,NA,1,NA,NA,1,2,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,2,NA,3,2,1,NA,2,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA
355,"FRANCO MONTORO","PSDB","SP",1,1,1,2,1,1,2,NA,1,2,2,2,NA,1,1,1,1,1,2,1,1,2,NA,2,1,1,1,1,NA,NA,NA,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,NA,1,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,NA,2,1,2,2,NA,NA,NA,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
63,"FREIRE JUNIOR","PMDB","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,NA,1,2,1,1,2,2,NA,NA,NA,NA,1,NA,1,1,1,1,2,NA,1,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
193,"GEDDEL VIEIRA LIMA","PMDB","BA",1,1,1,1,1,1,2,1,1,2,NA,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,NA,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,NA,1,2,1,2,1,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,NA,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA
234,"GENESIO BERNARDINO","PMDB","MG",1,3,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,1,NA,1,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,NA,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,2,1,1,1,1,2,2,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA
497,"GERMANO RIGOTTO","PMDB","RS",1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,NA,NA,NA,2,1,1,2,2,2,1,1,NA,1,1,NA,2,2,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,1,1,1,NA,1,1,1,1,NA,1,3,1,1,1,1,1,1,2,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
23,"GERSON PERES","PPB","PA",1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,NA,2,1,1,2,NA,2,1,1,1,1,1,1,NA,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,3,NA,NA,1,1,3,1,1,1,1,2,1,1,1,1,1,NA,1,1,2,2,2,2,NA,1,1,1,NA,NA,NA,2,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,2,NA,NA,2,1,1,1,2,1,NA,1,1,1,1,1,NA,2
12,"GERVASIO OLIVEIRA","PSB","AP",2,2,NA,NA,1,2,2,NA,2,2,1,1,2,2,NA,NA,NA,NA,1,2,2,3,NA,1,2,2,1,2,NA,2,2,1,1,1,1,2,2,1,1,1,1,NA,2,2,1,1,NA,2,2,2,2,2,1,1,1,1,NA,1,2,1,1,1,NA,NA,NA,NA,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,NA,1,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,1,2,2,1,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1
401,"GILNEY VIANA","PT","MT",1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,NA,NA,2,NA,2,2,1,1,1,2,NA,2,2,2,2,NA,1,1,NA,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,NA,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,2,2,1,2,NA,1,2,2,2,2,2,2,2,2,NA,2,1,1,2,2,2,1,1,2,NA,NA,2,2,2,2,2,1,2,2,NA,NA
133,"GILVAN FREIRE","PMDB","PB",1,2,1,1,NA,2,2,2,2,1,1,1,2,2,2,NA,NA,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,NA,1,1,2,2,NA,NA,NA,NA,2,2,2,1,1,2,2,NA,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,NA,2,2,2,2,2,NA,1,1,1,1,NA,1,1,1,1,1,1,2,2,1,2,NA,NA,NA,2,2,1,NA,3,2,2,2,3,2,1,1,NA,NA,2,1,1,2,1,NA,2,2,NA,2,2,1,1,2,NA,NA
25,"GIOVANNI QUEIROZ","PDT","PA",1,2,1,1,1,2,2,2,1,2,1,1,NA,2,NA,NA,NA,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,NA,3,1,1,NA,2,2,NA,1,NA,NA,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,NA,NA,NA,2,2,2,2,2,1,2,NA,1,1,2,2,2,NA,1,1,NA,1,NA,1,NA,2,NA,1,1,2,2,NA,1,2,2,1,1,2,2,NA,NA,NA,NA,1,2,2,1,1,2,2,1,1,1,2,NA,2,2,1,2,NA,1,1,2,2,NA,1
93,"GONZAGA MOTA","PMDB","CE",1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,NA,1,2,2,1,1,NA,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,NA,2,NA,1,2,NA,1,1,1,2,2,2,NA,NA,NA,1,1,2,1,1,2,2,2,NA,1,1,1,1,1,1,1,2,1,2,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,2,1,NA,NA,NA,NA,2,1,1,1,NA,1,1,1,1,1,2,2,NA,NA
143,"GONZAGA PATRIOTA","PSB","PE",NA,2,1,1,1,2,2,2,1,NA,NA,NA,2,2,1,1,2,2,1,2,NA,1,1,1,2,2,NA,2,NA,1,2,1,NA,1,NA,NA,NA,NA,1,1,NA,2,2,2,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,NA,NA,2,1,1,1,NA,NA,2,NA,2,NA,NA,2,2,2,1,NA,1,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,1,2,2,1,1,2,NA,NA,NA,NA,2,NA,2,2,NA,NA,2,NA,2,1,1,2,1,2,NA,1,2,2,2,2,2,2,NA,NA
194,"HAROLDO LIMA","PCdoB","BA",2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,NA,NA,2,2,2,2,1,2,2,1,1,1,1,2,2,NA,NA,NA,NA,2,2,NA,1,1,2,2,2,2,NA,2,1,1,1,1,1,NA,2,1,1,1,2,2,NA,2,2,NA,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,2,1,NA,1,NA,1,1,1,1,NA,NA,2,1,2,2,1,1,2,2,2,1,2,2,2,2,NA,1,NA,1,2,NA,1,1,2,1,NA,2,2,2,2,NA,1,2,2,NA,NA
560,"HAROLDO SABOIA","PT","MA",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,1,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,NA,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,2,2,2,2,2,NA,2,1,2,NA,2,2,NA,2,2,1,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,2,2,2,NA,1,1,2,2,2,1,1,2,NA,NA,2,2,2,2,2,1,2,2,NA,NA
356,"HELIO BICUDO","PT","SP",1,2,1,1,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,NA,1,1,2,2,NA,NA,NA,NA,1,1,1,1,1,2,2,1,1,NA,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,NA,2,1,1,2,NA,2,2,1,2,2,1,2,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,NA,1,2,1,2,2,NA,NA,NA,NA,1,2,2,2,NA
357,"HELIO ROSAS","PMDB","SP",1,NA,1,2,1,1,1,1,NA,NA,NA,NA,1,1,1,2,1,1,2,1,1,2,2,2,1,2,3,1,3,3,2,2,2,1,2,1,1,2,NA,NA,NA,NA,1,1,2,2,1,1,NA,1,1,NA,2,1,1,2,1,2,1,1,NA,2,1,2,NA,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,1,1,2,2,NA,1,1,NA,1,NA,1,1,NA,1,2,1,1,1,1,1,2,NA,1,1,1,1,1,1,NA,1,1,3,NA,2,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA
123,"HENRIQUE EDUARDO ALVES","PMDB","RN",NA,2,NA,NA,NA,1,2,1,1,2,NA,NA,2,1,1,1,1,NA,2,1,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,1,2,NA,NA,2,1,1,1,2,2,1,1,NA,1,1,1,NA,1,1,NA,1,2,1,2,2,2,1,2,1,NA,1,NA,1,1,1,2,2,1,NA,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA
114,"HERACLITO FORTES","PFL","PI",1,1,1,2,1,1,NA,1,1,1,2,1,2,1,1,1,1,NA,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,2,1,2,1,NA,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA
235,"HERCULANO ANGHINETTI","PPB","MG",1,1,1,NA,1,1,1,1,NA,2,NA,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,NA,NA,NA,NA,1,2,1,NA,2,1,1,2,NA,1,2,1,1,1,2,NA,NA,1,2,2,3,2,NA,1,1,2,NA,2,1,2,2,2,1,1,1,NA,NA,NA,1,1,1,1,2,1,1,NA,1,NA,1,1,1,2,1,2,2,NA,1,1,NA,NA,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,1,2,1,2,2,1,2,2,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA
448,"HERMES PARCIANELLO","PMDB","PR",1,2,1,1,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,1,1,2,NA,3,1,1,2,1,NA,1,1,1,2,1,NA,2,NA,1,NA,NA,NA,NA,1,1,1,2,2,NA,1,NA,1,3,1,2,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,NA,1,2,NA,1,2,1,1,NA,NA,NA,1,NA,NA,NA
26,"HILARIO COIMBRA","PTB","PA",1,2,1,1,1,1,2,1,1,NA,2,2,2,1,1,1,1,NA,2,1,1,2,NA,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,2,2,1,1,2,1,2,1,2,2,NA,1,1,1,1,1,NA,1,1,1,1,2,1,NA,NA,1,1,1,1,1,2,2,2,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,3,3,3,1,1,3,2,2,NA,1,2,2,2,1,2,1,2,1,1,1,1,NA,1,1,NA,NA
449,"HOMERO OGUIDO","PMDB","PR",1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,3,1,1,NA,NA,NA,1,1,1,1,1,1,2,1,NA,1,2,1,1,2,1,1,2,1,1,1,2,2,NA,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,1,2,1,1,1,1,NA,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
472,"HUGO BIEHL","PPB","SC",1,2,1,2,1,1,1,1,2,NA,NA,3,1,1,2,1,NA,1,2,1,1,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,2,NA,1,2,2,1,2,1,1,1,2,2,2,1,3,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,1,1,2,1,1,NA,1,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,NA,1,2,1,1,2,2,2,2,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA
498,"HUGO LAGRANHA","PTB","RS",1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,NA,NA,1,1,1,3,1,2,2,2,2,1,1,3,2,1,1,1,1,1,1,1,NA,1,2,3,2,2,1,NA,2,2,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA
236,"HUGO RODRIGUES DA CUNHA","PFL","MG",1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,1,1,NA,1,2,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,NA,NA,1,1,2,1,1,NA,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
144,"HUMBERTO COSTA","PT","PE",1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,1,1,1,2,2,NA,2,2,2,2,1,1,NA,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,3,1,1,2,1,1,1,2,1,1,1,2,NA,NA,2,2,NA,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,NA,2,1,2,2,2,2,NA,2,1,2,2,NA,NA
124,"IBERE FERREIRA","PFL","RN",1,NA,1,NA,1,1,3,1,1,2,NA,NA,2,1,1,1,1,1,2,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,NA,1,1,NA,1,1,1,1,2,1,2,1,1,NA,1,1,1,2,2,2,2,NA,1,NA,1,1,1,NA,NA,1,NA,2,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,2,2,NA,1,1,1,1,1,NA,1,NA,1,1,NA,NA
